usuario_id,data,plataforma,pais,tempo_assistido_mensal,qtd_titulos_assistidos,genero_favorito,avaliacao_usuario
131,2021-02-08,HBO Max,Reino Unido,30.8,21,Comédia,4.5
131,2021-03-20,HBO Max,Reino Unido,43.4,26,Comédia,4.2
131,2021-04-16,HBO Max,Reino Unido,13.1,7,Comédia,3.7
131,2021-05-02,HBO Max,Reino Unido,31.5,18,Comédia,3.5
131,2021-06-11,HBO Max,Reino Unido,15.3,9,Comédia,4.5
131,2021-07-10,HBO Max,Reino Unido,34.2,23,Comédia,3.6
131,2021-08-18,HBO Max,Reino Unido,33.9,21,Comédia,4.7
131,2021-09-25,HBO Max,Reino Unido,17.3,12,Comédia,3.4
131,2021-10-23,HBO Max,Reino Unido,58.5,39,Comédia,3.7
131,2021-11-28,HBO Max,Reino Unido,23.3,12,Comédia,3.0
131,2021-12-15,HBO Max,Reino Unido,31.0,21,Comédia,3.6
132,2021-01-07,Prime Video,Brasil,44.3,27,Comédia,4.1
132,2021-02-20,Prime Video,Brasil,57.1,34,Comédia,3.5
132,2021-03-14,Prime Video,Brasil,50.8,37,Comédia,4.2
132,2021-04-04,Prime Video,Brasil,51.3,28,Comédia,4.0
132,2021-05-01,Prime Video,Brasil,49.3,36,Comédia,3.7
132,2021-06-22,Prime Video,Brasil,56.3,36,Comédia,3.9
132,2021-07-05,Prime Video,Brasil,43.2,26,Comédia,3.6
132,2021-08-19,Prime Video,Brasil,57.6,38,Comédia,4.4
132,2021-09-28,Prime Video,Brasil,54.6,37,Comédia,3.8
132,2021-10-22,Prime Video,Brasil,47.0,26,Comédia,4.0
132,2021-11-25,Prime Video,Brasil,40.2,23,Comédia,3.5
132,2021-12-01,Prime Video,Brasil,39.2,25,Comédia,3.7
133,2021-01-30,Prime Video,Reino Unido,39.1,24,Terror,3.6
133,2021-02-17,Prime Video,Reino Unido,34.5,25,Terror,3.9
133,2021-03-15,Prime Video,Reino Unido,47.1,31,Terror,4.1
133,2021-04-03,Prime Video,Reino Unido,39.2,23,Terror,4.5
133,2021-05-17,Prime Video,Reino Unido,41.4,30,Terror,3.8
133,2021-06-06,Prime Video,Reino Unido,39.1,23,Terror,3.7
133,2021-07-15,Prime Video,Reino Unido,46.0,27,Terror,3.3
133,2021-08-09,Prime Video,Reino Unido,34.5,25,Terror,4.1
133,2021-09-23,Prime Video,Reino Unido,47.2,28,Terror,4.3
133,2021-10-19,Prime Video,Reino Unido,31.2,19,Terror,3.6
133,2021-11-13,Prime Video,Reino Unido,57.2,36,Terror,4.4
133,2021-12-26,Prime Video,Reino Unido,63.5,37,Terror,4.7
134,2021-01-30,Prime Video,EUA,52.1,33,Comédia,3.6
134,2021-02-18,Prime Video,EUA,76.4,53,Comédia,4.1
134,2021-03-21,Prime Video,EUA,44.6,25,Comédia,4.3
134,2021-04-24,Prime Video,EUA,52.5,33,Comédia,4.1
134,2021-05-02,Prime Video,EUA,48.7,28,Comédia,3.9
134,2021-06-09,Prime Video,EUA,56.1,43,Comédia,3.9
134,2021-07-19,Prime Video,EUA,51.2,34,Comédia,4.4
134,2021-08-04,Prime Video,EUA,41.3,29,Comédia,4.0
134,2021-09-23,Prime Video,EUA,55.3,40,Comédia,4.1
134,2021-10-17,Prime Video,EUA,60.6,36,Comédia,4.3
134,2021-11-16,Prime Video,EUA,50.6,32,Comédia,4.1
134,2021-12-06,Prime Video,EUA,47.9,28,Comédia,4.3
135,2021-01-29,Prime Video,Índia,32.4,23,Romance,3.8
135,2021-02-15,Prime Video,Índia,34.8,21,Romance,4.4
135,2021-03-10,Prime Video,Índia,53.0,34,Romance,4.3
135,2021-04-28,Prime Video,Índia,55.6,36,Romance,3.8
135,2021-05-06,Prime Video,Índia,36.6,24,Romance,4.2
135,2021-06-02,Prime Video,Índia,40.4,23,Romance,4.4
135,2021-07-10,Prime Video,Índia,58.3,35,Romance,5.0
135,2021-08-20,Prime Video,Índia,51.1,33,Romance,4.4
135,2021-09-11,Prime Video,Índia,53.9,34,Romance,3.9
135,2021-10-14,Prime Video,Índia,31.6,18,Romance,4.2
135,2021-11-04,Prime Video,Índia,35.6,26,Romance,3.5
135,2021-12-22,Prime Video,Índia,41.3,27,Romance,3.8
136,2021-01-05,Netflix,Brasil,45.7,31,Drama,4.5
136,2021-02-27,Netflix,Brasil,53.8,34,Drama,4.0
136,2021-03-03,Netflix,Brasil,63.1,41,Drama,3.9
136,2021-04-07,Netflix,Brasil,70.7,40,Drama,3.9
136,2021-05-16,Netflix,Brasil,54.1,30,Drama,4.1
136,2021-06-16,Netflix,Brasil,53.4,31,Drama,4.0
136,2021-07-08,Netflix,Brasil,40.7,23,Drama,3.8
136,2021-08-01,Netflix,Brasil,93.8,54,Drama,4.1
136,2021-09-13,Netflix,Brasil,45.1,25,Drama,4.0
136,2021-10-25,Netflix,Brasil,59.9,36,Drama,4.0
136,2021-11-24,Netflix,Brasil,61.9,43,Drama,4.2
136,2021-12-26,Netflix,Brasil,49.3,36,Drama,3.5
137,2021-01-21,Disney+,EUA,45.3,27,Documentário,4.0
137,2021-02-06,Disney+,EUA,43.9,27,Documentário,5.0
137,2021-03-25,Disney+,EUA,51.1,30,Documentário,4.3
137,2021-04-13,Disney+,EUA,41.9,23,Documentário,3.9
137,2021-05-02,Disney+,EUA,33.7,20,Documentário,4.6
137,2021-06-10,Disney+,EUA,53.6,30,Documentário,4.4
137,2021-07-06,Disney+,EUA,42.5,24,Documentário,4.2
137,2021-08-08,Disney+,EUA,31.4,23,Documentário,4.1
137,2021-09-11,Disney+,EUA,40.3,25,Documentário,3.8
137,2021-10-28,Disney+,EUA,50.1,36,Documentário,4.2
137,2021-11-22,Disney+,EUA,27.0,20,Documentário,4.2
137,2021-12-19,Disney+,EUA,31.8,20,Documentário,4.1
138,2021-01-28,Disney+,Reino Unido,63.4,41,Comédia,4.3
138,2021-02-16,Disney+,Reino Unido,51.2,30,Comédia,4.2
138,2021-03-08,Disney+,Reino Unido,47.5,30,Comédia,3.8
138,2021-04-23,Disney+,Reino Unido,69.2,44,Comédia,3.7
138,2021-05-15,Disney+,Reino Unido,34.4,20,Comédia,4.4
138,2021-06-26,Disney+,Reino Unido,30.4,22,Comédia,4.2
138,2021-07-23,Disney+,Reino Unido,36.9,28,Comédia,4.0
138,2021-08-31,Disney+,Reino Unido,22.2,15,Comédia,3.5
138,2021-09-30,Disney+,Reino Unido,46.4,27,Comédia,3.7
138,2021-10-04,Disney+,Reino Unido,40.7,29,Comédia,3.7
138,2021-11-04,Disney+,Reino Unido,13.8,9,Comédia,3.6
138,2021-12-06,Disney+,Reino Unido,24.2,15,Comédia,3.8
139,2021-01-05,Netflix,Brasil,57.2,41,Comédia,4.3
139,2021-02-05,Netflix,Brasil,75.7,58,Comédia,4.8
139,2021-03-24,Netflix,Brasil,66.2,47,Comédia,4.5
139,2021-04-20,Netflix,Brasil,49.6,32,Comédia,4.5
139,2021-05-19,Netflix,Brasil,86.6,62,Comédia,4.5
139,2021-06-01,Netflix,Brasil,28.5,20,Comédia,4.4
139,2021-07-15,Netflix,Brasil,84.8,51,Comédia,4.7
139,2021-08-16,Netflix,Brasil,70.4,48,Comédia,4.4
139,2021-09-12,Netflix,Brasil,51.9,31,Comédia,4.1
139,2021-10-26,Netflix,Brasil,77.9,51,Comédia,4.3
139,2021-11-23,Netflix,Brasil,70.6,39,Comédia,4.2
139,2021-12-14,Netflix,Brasil,59.7,43,Comédia,3.9
140,2021-01-01,Prime Video,Alemanha,54.0,39,Ação,3.6
140,2021-02-23,Prime Video,Alemanha,52.5,33,Ação,4.1
140,2021-03-17,Prime Video,Alemanha,46.4,31,Ação,4.2
140,2021-04-29,Prime Video,Alemanha,59.3,40,Ação,4.3
140,2021-05-23,Prime Video,Alemanha,59.4,38,Ação,3.5
140,2021-06-12,Prime Video,Alemanha,48.7,36,Ação,4.0
140,2021-07-21,Prime Video,Alemanha,51.3,36,Ação,4.1
140,2021-08-18,Prime Video,Alemanha,39.2,29,Ação,3.4
140,2021-09-04,Prime Video,Alemanha,64.9,37,Ação,4.5
140,2021-10-14,Prime Video,Alemanha,43.9,25,Ação,3.7
140,2021-11-16,Prime Video,Alemanha,47.3,35,Ação,3.5
140,2021-12-02,Prime Video,Alemanha,36.8,22,Ação,3.7
141,2021-01-09,Prime Video,Reino Unido,36.6,27,Ação,4.0
141,2021-02-14,Prime Video,Reino Unido,31.1,23,Ação,3.7
141,2021-03-18,Prime Video,Reino Unido,36.5,22,Ação,3.6
141,2021-04-23,Prime Video,Reino Unido,41.0,29,Ação,4.1
141,2021-05-14,Prime Video,Reino Unido,33.5,18,Ação,3.7
141,2021-06-03,Prime Video,Reino Unido,41.7,26,Ação,3.8
141,2021-07-03,Prime Video,Reino Unido,66.9,37,Ação,4.4
141,2021-08-03,Prime Video,Reino Unido,33.9,23,Ação,3.3
141,2021-09-09,Prime Video,Reino Unido,58.2,37,Ação,4.7
141,2021-10-29,Prime Video,Reino Unido,34.8,20,Ação,3.1
141,2021-11-22,Prime Video,Reino Unido,60.2,41,Ação,4.4
141,2021-12-12,Prime Video,Reino Unido,57.5,33,Ação,4.2
142,2021-01-16,Disney+,EUA,34.8,26,Comédia,3.1
142,2021-02-13,Disney+,EUA,35.6,23,Comédia,4.0
142,2021-03-17,Disney+,EUA,26.5,18,Comédia,3.5
142,2021-04-30,Disney+,EUA,53.6,38,Comédia,4.4
142,2021-05-08,Disney+,EUA,30.8,20,Comédia,3.4
142,2021-06-30,Disney+,EUA,51.3,30,Comédia,4.2
142,2021-07-30,Disney+,EUA,38.5,21,Comédia,3.3
142,2021-08-29,Disney+,EUA,45.4,34,Comédia,4.1
142,2021-09-05,Disney+,EUA,50.3,28,Comédia,3.6
142,2021-10-04,Disney+,EUA,34.7,22,Comédia,3.6
142,2021-11-01,Disney+,EUA,49.4,33,Comédia,4.5
142,2021-12-06,Disney+,EUA,39.5,28,Comédia,3.9
143,2021-01-03,Disney+,Brasil,48.3,31,Romance,3.8
143,2021-02-19,Disney+,Brasil,28.3,16,Romance,4.2
143,2021-03-06,Disney+,Brasil,53.0,34,Romance,4.8
143,2021-04-22,Disney+,Brasil,38.7,25,Romance,3.9
143,2021-05-07,Disney+,Brasil,44.9,29,Romance,4.4
143,2021-06-15,Disney+,Brasil,18.4,10,Romance,2.8
143,2021-07-22,Disney+,Brasil,41.1,24,Romance,3.5
143,2021-08-18,Disney+,Brasil,36.0,25,Romance,3.9
143,2021-09-12,Disney+,Brasil,46.0,26,Romance,4.0
143,2021-10-18,Disney+,Brasil,51.8,35,Romance,3.3
143,2021-11-09,Disney+,Brasil,40.1,28,Romance,3.7
143,2021-12-16,Disney+,Brasil,34.7,19,Romance,3.9
144,2021-01-03,Disney+,Brasil,46.7,35,Drama,4.5
144,2021-02-26,Disney+,Brasil,54.5,39,Drama,4.4
144,2021-03-22,Disney+,Brasil,34.8,22,Drama,4.8
144,2021-04-06,Disney+,Brasil,47.7,27,Drama,3.7
144,2021-05-19,Disney+,Brasil,33.3,18,Drama,4.3
144,2021-06-14,Disney+,Brasil,24.6,13,Drama,3.5
144,2021-07-04,Disney+,Brasil,48.0,35,Drama,4.3
144,2021-08-18,Disney+,Brasil,31.2,22,Drama,4.2
144,2021-09-02,Disney+,Brasil,45.9,30,Drama,3.5
144,2021-10-08,Disney+,Brasil,38.0,22,Drama,4.1
144,2021-11-07,Disney+,Brasil,61.8,44,Drama,4.3
144,2021-12-05,Disney+,Brasil,36.2,21,Drama,3.9
145,2021-01-10,Netflix,Índia,36.9,23,Drama,3.8
145,2021-02-05,Netflix,Índia,58.1,41,Drama,4.1
145,2021-03-24,Netflix,Índia,93.6,61,Drama,4.7
145,2021-04-23,Netflix,Índia,56.6,42,Drama,4.0
145,2021-05-13,Netflix,Índia,54.0,30,Drama,3.8
145,2021-06-01,Netflix,Índia,91.3,68,Drama,4.7
145,2021-07-12,Netflix,Índia,36.9,22,Drama,3.0
145,2021-08-02,Netflix,Índia,72.5,54,Drama,4.5
145,2021-09-17,Netflix,Índia,65.5,49,Drama,4.3
145,2021-10-26,Netflix,Índia,60.9,39,Drama,3.9
145,2021-11-01,Netflix,Índia,62.9,40,Drama,5.0
145,2021-12-04,Netflix,Índia,67.3,51,Drama,5.0
146,2021-01-17,Netflix,Brasil,54.0,38,Documentário,4.2
146,2021-02-22,Netflix,Brasil,55.1,34,Documentário,4.9
146,2021-03-09,Netflix,Brasil,19.7,12,Documentário,3.7
146,2021-04-19,Netflix,Brasil,34.8,21,Documentário,4.1
146,2021-05-17,Netflix,Brasil,54.5,37,Documentário,4.3
146,2021-06-01,Netflix,Brasil,38.3,22,Documentário,3.8
146,2021-07-10,Netflix,Brasil,50.5,28,Documentário,4.1
146,2021-08-29,Netflix,Brasil,74.1,47,Documentário,4.3
146,2021-09-26,Netflix,Brasil,41.3,27,Documentário,4.8
146,2021-10-05,Netflix,Brasil,61.7,45,Documentário,3.6
146,2021-11-11,Netflix,Brasil,60.3,35,Documentário,4.2
146,2021-12-30,Netflix,Brasil,80.2,51,Documentário,4.4
147,2021-01-08,Prime Video,Alemanha,27.5,21,Terror,2.9
147,2021-02-28,Prime Video,Alemanha,49.8,30,Terror,3.9
147,2021-03-16,Prime Video,Alemanha,39.7,24,Terror,3.9
147,2021-04-26,Prime Video,Alemanha,52.0,38,Terror,4.3
147,2021-05-07,Prime Video,Alemanha,52.6,31,Terror,3.5
147,2021-06-07,Prime Video,Alemanha,38.5,26,Terror,3.3
147,2021-07-22,Prime Video,Alemanha,32.9,20,Terror,4.2
147,2021-08-16,Prime Video,Alemanha,53.1,34,Terror,3.6
147,2021-09-16,Prime Video,Alemanha,46.3,33,Terror,4.4
147,2021-10-16,Prime Video,Alemanha,50.3,37,Terror,4.2
147,2021-11-07,Prime Video,Alemanha,40.4,26,Terror,4.3
147,2021-12-04,Prime Video,Alemanha,59.7,34,Terror,4.3
148,2021-01-06,Apple TV+,Reino Unido,0.0,0,Ficção Científica,3.7
148,2021-02-13,Apple TV+,Reino Unido,35.1,24,Ficção Científica,4.7
148,2021-03-18,Apple TV+,Reino Unido,41.5,25,Ficção Científica,3.8
148,2021-04-21,Apple TV+,Reino Unido,7.4,4,Ficção Científica,3.5
148,2021-05-21,Apple TV+,Reino Unido,17.9,12,Ficção Científica,4.6
148,2021-06-18,Apple TV+,Reino Unido,20.0,11,Ficção Científica,3.3
148,2021-07-28,Apple TV+,Reino Unido,29.4,17,Ficção Científica,3.9
148,2021-08-26,Apple TV+,Reino Unido,43.0,31,Ficção Científica,3.0
148,2021-09-03,Apple TV+,Reino Unido,19.2,13,Ficção Científica,4.3
148,2021-10-05,Apple TV+,Reino Unido,27.8,18,Ficção Científica,3.5
148,2021-11-22,Apple TV+,Reino Unido,20.8,14,Ficção Científica,3.8
148,2021-12-05,Apple TV+,Reino Unido,23.0,13,Ficção Científica,3.8
149,2021-01-28,HBO Max,Reino Unido,57.6,33,Romance,4.1
149,2021-02-17,HBO Max,Reino Unido,34.4,22,Romance,3.9
149,2021-03-05,HBO Max,Reino Unido,36.4,20,Romance,3.1
149,2021-04-28,HBO Max,Reino Unido,32.5,23,Romance,4.4
149,2021-05-25,HBO Max,Reino Unido,58.2,39,Romance,4.7
149,2021-06-03,HBO Max,Reino Unido,21.5,13,Romance,3.8
149,2021-07-16,HBO Max,Reino Unido,34.0,20,Romance,4.2
149,2021-08-17,HBO Max,Reino Unido,39.6,29,Romance,3.7
149,2021-09-03,HBO Max,Reino Unido,13.9,8,Romance,3.2
149,2021-10-19,HBO Max,Reino Unido,23.4,16,Romance,3.8
149,2021-11-06,HBO Max,Reino Unido,52.6,37,Romance,4.2
149,2021-12-08,HBO Max,Reino Unido,45.9,33,Romance,4.1
150,2021-01-21,Prime Video,Alemanha,56.5,38,Drama,4.0
150,2021-02-25,Prime Video,Alemanha,54.2,36,Drama,3.7
150,2021-03-14,Prime Video,Alemanha,38.0,24,Drama,4.0
150,2021-04-27,Prime Video,Alemanha,61.9,45,Drama,4.5
150,2021-05-21,Prime Video,Alemanha,48.9,27,Drama,4.2
150,2021-06-12,Prime Video,Alemanha,46.9,29,Drama,3.8
150,2021-07-31,Prime Video,Alemanha,47.1,28,Drama,4.9
150,2021-08-08,Prime Video,Alemanha,46.8,26,Drama,4.3
150,2021-09-27,Prime Video,Alemanha,49.5,30,Drama,4.1
150,2021-10-09,Prime Video,Alemanha,37.3,21,Drama,3.9
150,2021-11-14,Prime Video,Alemanha,67.7,41,Drama,4.3
150,2021-12-02,Prime Video,Alemanha,56.9,33,Drama,4.6
151,2021-01-25,HBO Max,Alemanha,45.0,29,Drama,4.2
151,2021-02-14,HBO Max,Alemanha,37.7,26,Drama,3.7
151,2021-03-02,HBO Max,Alemanha,41.5,24,Drama,4.2
151,2021-04-28,HBO Max,Alemanha,48.1,30,Drama,3.4
151,2021-05-11,HBO Max,Alemanha,47.1,29,Drama,3.7
151,2021-06-25,HBO Max,Alemanha,26.0,18,Drama,3.4
151,2021-07-13,HBO Max,Alemanha,20.5,13,Drama,3.5
151,2021-08-01,HBO Max,Alemanha,36.5,25,Drama,3.9
151,2021-09-07,HBO Max,Alemanha,28.6,18,Drama,3.2
151,2021-10-22,HBO Max,Alemanha,24.6,15,Drama,3.6
151,2021-11-24,HBO Max,Alemanha,12.2,6,Drama,2.9
151,2021-12-30,HBO Max,Alemanha,4.3,3,Drama,4.0
152,2021-01-12,Netflix,Brasil,76.2,42,Terror,4.2
152,2021-02-13,Netflix,Brasil,41.3,23,Terror,3.7
152,2021-03-15,Netflix,Brasil,53.4,38,Terror,3.7
152,2021-04-20,Netflix,Brasil,30.3,20,Terror,4.4
152,2021-05-27,Netflix,Brasil,70.7,39,Terror,4.7
152,2021-06-28,Netflix,Brasil,72.9,50,Terror,4.0
152,2021-07-08,Netflix,Brasil,80.7,60,Terror,4.3
152,2021-08-24,Netflix,Brasil,67.9,51,Terror,4.5
152,2021-09-30,Netflix,Brasil,69.5,46,Terror,4.9
152,2021-10-05,Netflix,Brasil,57.0,34,Terror,3.8
152,2021-11-16,Netflix,Brasil,62.3,44,Terror,3.9
152,2021-12-20,Netflix,Brasil,56.2,34,Terror,3.8
153,2021-01-31,Disney+,EUA,39.2,26,Terror,3.5
153,2021-02-26,Disney+,EUA,47.7,32,Terror,3.9
153,2021-03-17,Disney+,EUA,40.2,23,Terror,4.0
153,2021-04-29,Disney+,EUA,32.1,23,Terror,3.7
153,2021-05-14,Disney+,EUA,48.7,36,Terror,4.0
153,2021-06-21,Disney+,EUA,47.3,29,Terror,4.7
153,2021-07-28,Disney+,EUA,38.8,27,Terror,3.8
153,2021-08-25,Disney+,EUA,35.5,22,Terror,3.6
153,2021-09-21,Disney+,EUA,37.0,20,Terror,3.8
153,2021-10-06,Disney+,EUA,45.0,28,Terror,3.9
153,2021-11-08,Disney+,EUA,38.4,23,Terror,4.3
153,2021-12-20,Disney+,EUA,22.0,13,Terror,3.8
154,2021-01-17,Netflix,Brasil,57.6,33,Comédia,3.9
154,2021-02-10,Netflix,Brasil,47.7,33,Comédia,4.0
154,2021-03-16,Netflix,Brasil,55.1,39,Comédia,3.8
154,2021-04-25,Netflix,Brasil,74.4,54,Comédia,4.8
154,2021-05-03,Netflix,Brasil,33.1,22,Comédia,3.6
154,2021-06-14,Netflix,Brasil,73.5,42,Comédia,4.3
154,2021-07-20,Netflix,Brasil,33.6,21,Comédia,3.3
154,2021-08-01,Netflix,Brasil,49.2,30,Comédia,4.0
154,2021-09-14,Netflix,Brasil,40.6,26,Comédia,4.8
154,2021-10-03,Netflix,Brasil,62.2,36,Comédia,4.4
154,2021-11-18,Netflix,Brasil,52.5,37,Comédia,3.8
154,2021-12-03,Netflix,Brasil,43.3,25,Comédia,3.4
155,2021-01-23,Netflix,EUA,80.3,45,Drama,4.0
155,2021-02-25,Netflix,EUA,55.7,40,Drama,4.2
155,2021-03-05,Netflix,EUA,46.5,27,Drama,3.7
155,2021-04-25,Netflix,EUA,44.0,27,Drama,4.1
155,2021-05-21,Netflix,EUA,51.0,31,Drama,3.8
155,2021-06-02,Netflix,EUA,41.7,24,Drama,4.4
155,2021-07-12,Netflix,EUA,40.9,24,Drama,4.1
155,2021-08-09,Netflix,EUA,57.1,35,Drama,3.9
155,2021-09-13,Netflix,EUA,61.6,36,Drama,4.4
155,2021-10-09,Netflix,EUA,60.6,36,Drama,4.4
155,2021-11-15,Netflix,EUA,78.9,50,Drama,4.8
155,2021-12-21,Netflix,EUA,73.9,45,Drama,5.0
156,2021-01-26,Netflix,Brasil,37.0,22,Terror,3.9
156,2021-02-11,Netflix,Brasil,45.7,26,Terror,3.8
156,2021-03-10,Netflix,Brasil,62.5,37,Terror,3.6
156,2021-04-27,Netflix,Brasil,44.9,32,Terror,4.1
156,2021-05-18,Netflix,Brasil,63.0,45,Terror,3.4
156,2021-06-20,Netflix,Brasil,86.1,56,Terror,4.7
156,2021-07-11,Netflix,Brasil,74.9,45,Terror,4.2
156,2021-08-30,Netflix,Brasil,68.6,42,Terror,4.2
156,2021-09-10,Netflix,Brasil,52.0,34,Terror,4.0
156,2021-10-28,Netflix,Brasil,67.4,45,Terror,4.0
156,2021-11-16,Netflix,Brasil,67.2,42,Terror,4.0
156,2021-12-17,Netflix,Brasil,32.9,20,Terror,4.0
157,2021-01-16,Disney+,Brasil,44.9,27,Drama,4.2
157,2021-02-13,Disney+,Brasil,51.3,32,Drama,3.9
157,2021-03-25,Disney+,Brasil,36.3,22,Drama,4.1
157,2021-04-28,Disney+,Brasil,37.9,21,Drama,4.1
157,2021-05-27,Disney+,Brasil,25.8,15,Drama,2.9
157,2021-06-23,Disney+,Brasil,50.6,34,Drama,3.6
157,2021-07-19,Disney+,Brasil,56.7,43,Drama,4.3
157,2021-08-23,Disney+,Brasil,42.4,27,Drama,4.0
157,2021-09-18,Disney+,Brasil,53.9,40,Drama,3.9
157,2021-10-30,Disney+,Brasil,16.1,10,Drama,3.9
157,2021-11-22,Disney+,Brasil,36.5,27,Drama,3.5
157,2021-12-20,Disney+,Brasil,14.2,9,Drama,2.9
158,2021-01-20,Prime Video,EUA,40.2,28,Comédia,4.3
158,2021-02-22,Prime Video,EUA,49.9,29,Comédia,3.9
158,2021-03-26,Prime Video,EUA,33.1,18,Comédia,4.3
158,2021-04-19,Prime Video,EUA,48.8,34,Comédia,4.1
158,2021-05-05,Prime Video,EUA,29.6,18,Comédia,3.1
158,2021-06-16,Prime Video,EUA,54.7,30,Comédia,3.9
158,2021-07-11,Prime Video,EUA,34.1,25,Comédia,3.6
158,2021-08-03,Prime Video,EUA,40.5,30,Comédia,3.8
158,2021-09-23,Prime Video,EUA,45.1,27,Comédia,3.7
158,2021-10-16,Prime Video,EUA,50.0,32,Comédia,4.7
158,2021-11-11,Prime Video,EUA,35.6,24,Comédia,4.2
158,2021-12-18,Prime Video,EUA,33.2,21,Comédia,3.7
159,2021-01-17,Prime Video,Índia,41.1,30,Drama,3.6
159,2021-02-20,Prime Video,Índia,44.0,27,Drama,3.8
159,2021-03-21,Prime Video,Índia,51.8,38,Drama,4.1
159,2021-04-03,Prime Video,Índia,53.6,31,Drama,3.9
159,2021-05-09,Prime Video,Índia,48.9,29,Drama,3.9
159,2021-06-21,Prime Video,Índia,63.5,44,Drama,4.1
159,2021-07-09,Prime Video,Índia,58.8,34,Drama,4.3
159,2021-08-30,Prime Video,Índia,57.9,37,Drama,4.6
159,2021-09-09,Prime Video,Índia,34.4,21,Drama,3.7
159,2021-10-28,Prime Video,Índia,44.4,26,Drama,3.6
159,2021-11-10,Prime Video,Índia,49.2,28,Drama,2.8
159,2021-12-20,Prime Video,Índia,36.2,23,Drama,4.0
160,2021-01-17,Disney+,Índia,25.6,15,Romance,3.5
160,2021-02-08,Disney+,Índia,56.3,35,Romance,3.8
160,2021-03-11,Disney+,Índia,36.5,25,Romance,3.6
160,2021-04-30,Disney+,Índia,44.4,29,Romance,3.8
160,2021-05-29,Disney+,Índia,51.0,32,Romance,4.1
160,2021-06-11,Disney+,Índia,49.7,32,Romance,3.7
160,2021-07-30,Disney+,Índia,50.7,32,Romance,4.1
160,2021-08-08,Disney+,Índia,54.7,40,Romance,3.7
160,2021-09-19,Disney+,Índia,26.3,17,Romance,3.9
160,2021-10-07,Disney+,Índia,19.4,13,Romance,3.4
160,2021-11-12,Disney+,Índia,44.7,27,Romance,3.3
160,2021-12-10,Disney+,Índia,36.6,20,Romance,3.8
161,2021-01-07,Prime Video,Brasil,51.9,29,Comédia,3.9
161,2021-02-27,Prime Video,Brasil,34.2,22,Comédia,3.5
161,2021-03-11,Prime Video,Brasil,61.3,42,Comédia,4.1
161,2021-04-17,Prime Video,Brasil,52.9,38,Comédia,3.4
161,2021-05-22,Prime Video,Brasil,28.5,20,Comédia,3.7
161,2021-06-14,Prime Video,Brasil,51.5,36,Comédia,4.4
161,2021-07-09,Prime Video,Brasil,33.7,25,Comédia,3.7
161,2021-08-09,Prime Video,Brasil,26.9,19,Comédia,4.2
161,2021-09-20,Prime Video,Brasil,48.4,33,Comédia,3.7
161,2021-10-14,Prime Video,Brasil,51.0,32,Comédia,3.8
161,2021-11-22,Prime Video,Brasil,46.2,31,Comédia,3.6
161,2021-12-22,Prime Video,Brasil,41.9,23,Comédia,4.0
162,2021-01-07,Disney+,Índia,60.7,36,Ficção Científica,4.0
162,2021-02-25,Disney+,Índia,41.2,29,Ficção Científica,3.9
162,2021-03-20,Disney+,Índia,41.1,22,Ficção Científica,3.4
162,2021-04-29,Disney+,Índia,54.6,34,Ficção Científica,4.0
162,2021-05-26,Disney+,Índia,43.7,32,Ficção Científica,3.8
162,2021-06-05,Disney+,Índia,51.1,29,Ficção Científica,4.2
162,2021-07-26,Disney+,Índia,25.1,16,Ficção Científica,4.1
162,2021-08-25,Disney+,Índia,50.1,36,Ficção Científica,4.1
162,2021-09-23,Disney+,Índia,15.6,10,Ficção Científica,3.5
162,2021-10-10,Disney+,Índia,33.5,19,Ficção Científica,3.6
162,2021-11-07,Disney+,Índia,62.6,35,Ficção Científica,3.0
162,2021-12-22,Disney+,Índia,30.9,21,Ficção Científica,3.3
163,2021-01-22,Prime Video,Alemanha,52.6,34,Drama,4.8
163,2021-02-12,Prime Video,Alemanha,43.0,25,Drama,4.8
163,2021-03-23,Prime Video,Alemanha,54.2,39,Drama,4.0
163,2021-04-18,Prime Video,Alemanha,47.7,31,Drama,3.7
163,2021-05-18,Prime Video,Alemanha,63.6,45,Drama,4.0
163,2021-06-11,Prime Video,Alemanha,44.2,25,Drama,3.7
163,2021-07-07,Prime Video,Alemanha,66.8,47,Drama,3.6
163,2021-08-26,Prime Video,Alemanha,30.0,21,Drama,2.7
163,2021-09-15,Prime Video,Alemanha,40.5,30,Drama,3.5
163,2021-10-19,Prime Video,Alemanha,50.2,30,Drama,3.7
163,2021-11-17,Prime Video,Alemanha,50.1,29,Drama,3.3
163,2021-12-06,Prime Video,Alemanha,49.5,36,Drama,4.4
164,2021-01-04,Disney+,Brasil,33.9,20,Comédia,3.5
164,2021-02-24,Disney+,Brasil,37.0,21,Comédia,3.2
164,2021-03-24,Disney+,Brasil,51.8,36,Comédia,4.6
164,2021-04-29,Disney+,Brasil,51.3,28,Comédia,4.6
164,2021-05-10,Disney+,Brasil,24.3,14,Comédia,3.2
164,2021-06-21,Disney+,Brasil,38.3,29,Comédia,3.4
164,2021-07-08,Disney+,Brasil,56.4,40,Comédia,4.2
164,2021-08-07,Disney+,Brasil,30.9,19,Comédia,3.6
164,2021-09-20,Disney+,Brasil,55.0,30,Comédia,4.1
164,2021-10-26,Disney+,Brasil,57.2,35,Comédia,4.2
164,2021-11-21,Disney+,Brasil,38.4,25,Comédia,4.3
